surface_class,rent_min,rent_avg,rent_max,post_code,insee_code,city_label
3,1300, 1342,1400,94130,94052,Nogent-sur-Marne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,94880,94053,Noiseau
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,94880,94053,Noiseau
3,pour communiquer des données fiables,,pour communiquer des données fiables,94880,94053,Noiseau
1,675, 687,710,94310,94054,Orly
2,800, 898,1100,94310,94054,Orly
3,800,,1100,94310,94054,Orly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,94490,94055,Ormesson-sur-Marne
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,94490,94055,Ormesson-sur-Marne
3,pour communiquer des données fiables,,pour communiquer des données fiables,94490,94055,Ormesson-sur-Marne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,94520,94056,Périgny
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,94520,94056,Périgny
3,pour communiquer des données fiables,,pour communiquer des données fiables,94520,94056,Périgny
1,670, 805,910,94170,94058,Le Perreux-sur-Marne
2,780, 946,1180,94170,94058,Le Perreux-sur-Marne
3,1030, 1155,1250,94170,94058,Le Perreux-sur-Marne
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94420,94059,Le Plessis-Trévise
2,832, 886,965,94420,94059,Le Plessis-Trévise
3,832,,965,94420,94059,Le Plessis-Trévise
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94510,94060,La Queue-en-Brie
2,840, 858,870,94510,94060,La Queue-en-Brie
3,840,,870,94510,94060,La Queue-en-Brie
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94150,94065,Rungis
2,760, 935,1120,94150,94065,Rungis
3,760,,1120,94150,94065,Rungis
1,900, 995,1185,94160,94067,Saint-Mandé
2,945, 1231,1640,94160,94067,Saint-Mandé
3,945,,1640,94160,94067,Saint-Mandé
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94100,94068,Saint-Maur-des-Fossés
2,725, 1019,1300,94100,94068,Saint-Maur-des-Fossés
3,980, 1043,1100,94100,94068,Saint-Maur-des-Fossés
1,710, 798,885,94410,94069,Saint-Maurice
2,845, 1031,1200,94410,94069,Saint-Maurice
3,845,,1200,94410,94069,Saint-Maurice
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94440,94070,Santeny
2,790, 798,800,94440,94070,Santeny
3,790,,800,94440,94070,Santeny
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94370,94071,Sucy-en-Brie
2,800, 908,1032,94370,94071,Sucy-en-Brie
3,800,,1032,94370,94071,Sucy-en-Brie
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94320,94073,Thiais
2,650, 906,1390,94320,94073,Thiais
3,850, 1040,1280,94320,94073,Thiais
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94460,94074,Valenton
2,750, 871,920,94460,94074,Valenton
3,750,,920,94460,94074,Valenton
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,94440,94075,Villecresnes
2,740, 819,900,94440,94075,Villecresnes
3,740,,900,94440,94075,Villecresnes
1,870, 881,895,94800,94076,Villejuif
2,750, 1003,1390,94800,94076,Villejuif
3,1100, 1163,1280,94800,94076,Villejuif
1,670, 737,750,94290,94077,Villeneuve-le-Roi
2,530, 831,990,94290,94077,Villeneuve-le-Roi
3,870, 881,885,94290,94077,Villeneuve-le-Roi
1,650, 691,840,94190,94078,Villeneuve-Saint-Georges
2,650, 782,950,94190,94078,Villeneuve-Saint-Georges
3,650,,950,94190,94078,Villeneuve-Saint-Georges
1,675, 741,799,94350,94079,Villiers-sur-Marne
2,746, 917,1180,94350,94079,Villiers-sur-Marne
3,746,,1180,94350,94079,Villiers-sur-Marne
1,700, 898,1100,94300,94080,Vincennes
2,830, 1200,1550,94300,94080,Vincennes
3,1555, 1691,1820,94300,94080,Vincennes
1,620, 766,950,94400,94081,Vitry-sur-Seine
2,700, 892,1250,94400,94081,Vitry-sur-Seine
3,700,,1250,94400,94081,Vitry-sur-Seine
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95450,95002,Ableiges
2,600, 698,790,95450,95002,Ableiges
3,600,,790,95450,95002,Ableiges
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95510,95008,Aincourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95510,95008,Aincourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,95510,95008,Aincourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95710,95011,Ambleville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95710,95011,Ambleville
3,pour communiquer des données fiables,,pour communiquer des données fiables,95710,95011,Ambleville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95510,95012,Amenucourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95510,95012,Amenucourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,95510,95012,Amenucourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95580,95014,Andilly
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95580,95014,Andilly
3,pour communiquer des données fiables,,pour communiquer des données fiables,95580,95014,Andilly
1,600, 721,845,95100,95018,Argenteuil
2,650, 898,1090,95100,95018,Argenteuil
3,900, 903,905,95100,95018,Argenteuil
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95400,95019,Arnouville
2,700, 824,1050,95400,95019,Arnouville
3,700,,1050,95400,95019,Arnouville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95810,95023,Arronville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95810,95023,Arronville
3,pour communiquer des données fiables,,pour communiquer des données fiables,95810,95023,Arronville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95420,95024,Arthies
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95420,95024,Arthies
3,pour communiquer des données fiables,,pour communiquer des données fiables,95420,95024,Arthies
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95270,95026,Asnières-sur-Oise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95270,95026,Asnières-sur-Oise
3,pour communiquer des données fiables,,pour communiquer des données fiables,95270,95026,Asnières-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95570,95028,Attainville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95570,95028,Attainville
3,pour communiquer des données fiables,,pour communiquer des données fiables,95570,95028,Attainville
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95430,95039,Auvers-sur-Oise
2,670, 743,850,95430,95039,Auvers-sur-Oise
3,670,,850,95430,95039,Auvers-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95450,95040,Avernes
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95450,95040,Avernes
3,pour communiquer des données fiables,,pour communiquer des données fiables,95450,95040,Avernes
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95560,95042,Baillet-en-France
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95560,95042,Baillet-en-France
3,pour communiquer des données fiables,,pour communiquer des données fiables,95560,95042,Baillet-en-France
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95420,95046,Banthelu
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95420,95046,Banthelu
3,pour communiquer des données fiables,,pour communiquer des données fiables,95420,95046,Banthelu
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95250,95051,Beauchamp
2,755, 807,900,95250,95051,Beauchamp
3,755,,900,95250,95051,Beauchamp
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95260,95052,Beaumont-sur-Oise
2,500, 733,791,95260,95052,Beaumont-sur-Oise
3,500,,791,95260,95052,Beaumont-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95750,95054,Le Bellay-en-Vexin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95750,95054,Le Bellay-en-Vexin
3,pour communiquer des données fiables,,pour communiquer des données fiables,95750,95054,Le Bellay-en-Vexin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95270,95055,Bellefontaine
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95270,95055,Bellefontaine
3,pour communiquer des données fiables,,pour communiquer des données fiables,95270,95055,Bellefontaine
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95270,95056,Belloy-en-France
2,650, 723,790,95270,95056,Belloy-en-France
3,650,,790,95270,95056,Belloy-en-France
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95340,95058,Bernes-sur-Oise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95340,95058,Bernes-sur-Oise
3,pour communiquer des données fiables,,pour communiquer des données fiables,95340,95058,Bernes-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95810,95059,Berville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95810,95059,Berville
3,pour communiquer des données fiables,,pour communiquer des données fiables,95810,95059,Berville
1,620, 653,670,95550,95060,Bessancourt
2,700, 792,865,95550,95060,Bessancourt
3,700,,865,95550,95060,Bessancourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95840,95061,Béthemont-la-Forêt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95840,95061,Béthemont-la-Forêt
3,pour communiquer des données fiables,,pour communiquer des données fiables,95840,95061,Béthemont-la-Forêt
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95870,95063,Bezons
2,720, 980,1250,95870,95063,Bezons
3,994, 1169,1300,95870,95063,Bezons
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95000,95074,Boisemont
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95000,95074,Boisemont
3,pour communiquer des données fiables,,pour communiquer des données fiables,95000,95074,Boisemont
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95650,95078,Boissy-l'Aillerie
2,690, 690,695,95650,95078,Boissy-l'Aillerie
3,690,,695,95650,95078,Boissy-l'Aillerie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95500,95088,Bonneuil-en-France
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95500,95088,Bonneuil-en-France
3,pour communiquer des données fiables,,pour communiquer des données fiables,95500,95088,Bonneuil-en-France
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95570,95091,Bouffémont
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95570,95091,Bouffémont
3,pour communiquer des données fiables,,pour communiquer des données fiables,95570,95091,Bouffémont
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95720,95094,Bouqueval
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95720,95094,Bouqueval
3,pour communiquer des données fiables,,pour communiquer des données fiables,95720,95094,Bouqueval
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95710,95101,Bray-et-Lû
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95710,95101,Bray-et-Lû
3,pour communiquer des données fiables,,pour communiquer des données fiables,95710,95101,Bray-et-Lû
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95640,95102,Bréançon
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95640,95102,Bréançon
3,pour communiquer des données fiables,,pour communiquer des données fiables,95640,95102,Bréançon
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95640,95110,Brignancourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95640,95110,Brignancourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,95640,95110,Brignancourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95820,95116,Bruyères-sur-Oise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95820,95116,Bruyères-sur-Oise
3,pour communiquer des données fiables,,pour communiquer des données fiables,95820,95116,Bruyères-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95770,95119,Buhy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95770,95119,Buhy
3,pour communiquer des données fiables,,pour communiquer des données fiables,95770,95119,Buhy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95430,95120,Butry-sur-Oise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95430,95120,Butry-sur-Oise
3,pour communiquer des données fiables,,pour communiquer des données fiables,95430,95120,Butry-sur-Oise
1,700, 750,800,95000,95127,Cergy
2,700, 855,1090,95000,95127,Cergy
3,880, 960,1100,95000,95127,Cergy
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95660,95134,Champagne-sur-Oise
2,Pas assez de loyer de référence,,Pas assez de loyer de référence,95660,95134,Champagne-sur-Oise
3,830, 868,900,95660,95134,Champagne-sur-Oise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95420,95139,La Chapelle-en-Vexin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95420,95139,La Chapelle-en-Vexin
3,pour communiquer des données fiables,,pour communiquer des données fiables,95420,95139,La Chapelle-en-Vexin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95420,95141,Charmont
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95420,95141,Charmont
3,pour communiquer des données fiables,,pour communiquer des données fiables,95420,95141,Charmont
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95750,95142,Chars
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95750,95142,Chars
3,pour communiquer des données fiables,,pour communiquer des données fiables,95750,95142,Chars
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95190,95144,Châtenay-en-France
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95190,95144,Châtenay-en-France
3,pour communiquer des données fiables,,pour communiquer des données fiables,95190,95144,Châtenay-en-France
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95270,95149,Chaumontel
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95270,95149,Chaumontel
3,pour communiquer des données fiables,,pour communiquer des données fiables,95270,95149,Chaumontel
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95710,95150,Chaussy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95710,95150,Chaussy
3,pour communiquer des données fiables,,pour communiquer des données fiables,95710,95150,Chaussy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95560,95151,Chauvry
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95560,95151,Chauvry
3,pour communiquer des données fiables,,pour communiquer des données fiables,95560,95151,Chauvry
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95380,95154,Chennevières-lès-Louvres
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95380,95154,Chennevières-lès-Louvres
3,pour communiquer des données fiables,,pour communiquer des données fiables,95380,95154,Chennevières-lès-Louvres
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95510,95157,Chérence
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95510,95157,Chérence
3,pour communiquer des données fiables,,pour communiquer des données fiables,95510,95157,Chérence
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95420,95166,Cléry-en-Vexin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95420,95166,Cléry-en-Vexin
3,pour communiquer des données fiables,,pour communiquer des données fiables,95420,95166,Cléry-en-Vexin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95450,95169,Commeny
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95450,95169,Commeny
3,pour communiquer des données fiables,,pour communiquer des données fiables,95450,95169,Commeny
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95450,95170,Condécourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95450,95170,Condécourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,95450,95170,Condécourt
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95240,95176,Cormeilles-en-Parisis
2,702, 867,1150,95240,95176,Cormeilles-en-Parisis
3,702,,1150,95240,95176,Cormeilles-en-Parisis
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95830,95177,Cormeilles-en-Vexin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95830,95177,Cormeilles-en-Vexin
3,pour communiquer des données fiables,,pour communiquer des données fiables,95830,95177,Cormeilles-en-Vexin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95650,95181,Courcelles-sur-Viosne
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95650,95181,Courcelles-sur-Viosne
3,pour communiquer des données fiables,,pour communiquer des données fiables,95650,95181,Courcelles-sur-Viosne
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95800,95183,Courdimanche
2,770, 816,850,95800,95183,Courdimanche
3,770,,850,95800,95183,Courdimanche
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95170,95197,Deuil-la-Barre
2,700, 873,1150,95170,95197,Deuil-la-Barre
3,700,,1150,95170,95197,Deuil-la-Barre
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95330,95199,Domont
2,800, 893,995,95330,95199,Domont
3,800,,995,95330,95199,Domont
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,95600,95203,Eaubonne
2,720, 931,1200,95600,95203,Eaubonne
3,720,,1200,95600,95203,Eaubonne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95440,95205,Écouen
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95440,95205,Écouen
3,pour communiquer des données fiables,,pour communiquer des données fiables,95440,95205,Écouen
1,760, 780,800,95880,95210,Enghien-les-Bains
2,750, 989,1266,95880,95210,Enghien-les-Bains
3,750,,1266,95880,95210,Enghien-les-Bains
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95300,95211,Ennery
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95300,95211,Ennery
3,pour communiquer des données fiables,,pour communiquer des données fiables,95300,95211,Ennery
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,95380,95212,Épiais-lès-Louvres
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,95380,95212,Épiais-lès-Louvres
